graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,grp_size_2,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str,8_cycle_size_str
80.,True,10,4,2,False,False,"[7, 6]",2,"[[6, 3, 7, 0], [6, 2, 7, 0], [6, 1, 7, 0]]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 1), (5, 1), (6, 5), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7], [0, 2, 1, 3, 4, 5, 6, 7], [1, 0, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 5, 4, 7, 6]]",48.0,0,"[0, 0, 0, 0, 4, 4, 6, 6]",3,0,3,0,0,0,0
8100.,False,15,3,3,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [1, 4, 2, 7], [5, 4, 2, 7], [5, 1, 7], [6, 1, 7, 0], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 3), (5, 5), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,5,3,0,0,0,0
8101.,False,16,3,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 2, 7], [5, 4, 2, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 3), (5, 5), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,2,0,0,0,0
8102.,False,15,3,3,False,False,[],0,"[[3, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7, 0], [5, 1, 7, 0], [6, 1, 7, 0], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 4), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,5,3,0,0,0,0
8103.,False,16,2,4,False,False,[],0,"[[3, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7, 0], [5, 1, 7, 0], [6, 1, 7], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,2,0,0,0,0
8104.,False,16,3,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [5, 1, 7], [6, 1, 7, 0], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 5), (6, 4), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,1,0,0,0,0
8105.,False,17,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 5), (6, 5), (7, 7)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,10,0,0,0,0,0
8106.,False,15,3,4,False,False,[4],1,"[[3, 6, 0], [1, 7, 6], [3, 7, 6], [4, 7, 6], [5, 7, 6, 0], [1, 4, 6], [5, 4, 6, 0], [5, 1, 6, 0]]","[(0, 3), (1, 4), (2, 1), (3, 3), (4, 5), (5, 4), (6, 5), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,5,3,0,0,0,0
8107.,False,15,3,4,False,False,[],0,"[[3, 6, 0], [1, 4, 6], [5, 4, 6, 0], [1, 7, 4], [2, 7, 4], [3, 7, 4, 6], [5, 7, 4], [5, 1, 6, 0]]","[(0, 3), (1, 4), (2, 2), (3, 3), (4, 5), (5, 4), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,5,3,0,0,0,0
8108.,False,16,3,4,False,False,[],0,"[[3, 6, 0], [1, 7, 6], [3, 7, 6], [4, 7, 6], [5, 7, 6, 0], [4, 2, 7], [1, 4, 6], [5, 4, 6, 0], [5, 1, 6, 0]]","[(0, 3), (1, 4), (2, 2), (3, 3), (4, 5), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,6,3,0,0,0,0
8109.,False,16,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [2, 4, 7], [5, 4, 7], [6, 4, 7], [5, 1, 4], [6, 1, 4], [3, 6, 0]]","[(0, 4), (1, 3), (2, 2), (3, 3), (4, 5), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,9,0,0,0,0,0
810.,False,14,2,4,False,False,[],0,"[[5, 7, 0], [6, 7, 0], [6, 4, 7], [6, 3, 7], [5, 2, 7], [5, 6, 0], [5, 1, 6]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 5), (6, 6), (7, 6)]","[[0, 1, 2, 4, 3, 5, 6, 7], [0, 2, 1, 3, 4, 5, 7, 6]]",4.0,0,"[0, 1, 1, 3, 3, 5, 6, 6]",5,7,0,0,0,0,0
8110.,False,15,3,4,False,False,[4],1,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [5, 1, 7], [6, 1, 7], [5, 4, 1], [6, 4, 1], [3, 6, 0]]","[(0, 4), (1, 4), (2, 1), (3, 3), (4, 4), (5, 4), (6, 5), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,0,0,0,0,0
8111.,False,15,3,4,False,False,[4],1,"[[3, 7, 0], [6, 7, 0], [1, 4, 7], [5, 4, 7, 0], [6, 4, 7], [5, 1, 7, 0], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 1), (3, 3), (4, 5), (5, 3), (6, 5), (7, 5)]","[[0, 1, 2, 3, 4, 5, 7, 6]]",2.0,0,"[0, 1, 2, 3, 4, 5, 6, 6]",7,6,2,0,0,0,0
8112.,False,15,3,4,False,False,[4],1,"[[3, 7, 0], [5, 7, 0], [1, 4, 7], [5, 4, 7], [6, 4, 7, 0], [5, 1, 7], [6, 1, 7, 0], [3, 6, 0]]","[(0, 4), (1, 4), (2, 1), (3, 3), (4, 5), (5, 4), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,6,2,0,0,0,0
8113.,False,16,3,4,False,False,[4],1,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 7], [5, 4, 7], [6, 4, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 1), (3, 3), (4, 5), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,9,0,0,0,0,0
8114.,False,15,3,3,False,False,[],0,"[[5, 7, 0], [6, 7, 0], [1, 4, 2, 7], [5, 4, 2, 7], [6, 4, 2, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,5,3,0,0,0,0
8115.,False,15,3,4,False,False,[],0,"[[5, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7, 0], [5, 1, 7], [6, 1, 7, 0], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 2), (4, 5), (5, 4), (6, 4), (7, 5)]","[[6, 5, 2, 3, 7, 1, 0, 4]]",2.0,0,"[0, 1, 2, 3, 4, 1, 0, 4]",5,6,2,0,0,0,0
8116.,False,16,3,4,False,False,[],0,"[[5, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 2), (4, 5), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,9,0,0,0,0,0
8117.,False,15,2,4,False,False,[],0,"[[3, 7, 0], [6, 7, 0], [1, 4, 2, 7], [5, 4, 2, 7, 0], [6, 4, 2, 7], [5, 1, 7, 0], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 3), (6, 5), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,4,3,1,0,0,0
8118.,False,15,2,3,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [1, 4, 2, 7], [5, 4, 2, 7], [6, 4, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 4), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,4,3,1,0,0,0
8119.,False,16,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 2, 7], [5, 4, 2, 7], [6, 4, 2, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,6,3,0,0,0,0
811.,False,14,3,4,False,False,[5],1,"[[5, 7, 0], [6, 7, 0], [6, 4, 7], [6, 3, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0]]","[(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 5), (6, 6), (7, 6)]","[[0, 1, 2, 3, 4, 5, 7, 6], [1, 0, 2, 3, 4, 5, 6, 7], [0, 1, 2, 4, 3, 5, 6, 7]]",8.0,0,"[0, 0, 2, 3, 3, 5, 6, 6]",5,7,0,0,0,0,0
8120.,False,16,2,4,False,False,[],0,"[[3, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7, 0], [6, 4, 7], [5, 1, 7, 0], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 5), (5, 3), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,2,0,0,0,0
8121.,False,16,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7, 0], [5, 1, 7], [6, 1, 7, 0], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 5), (5, 4), (6, 4), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,2,0,0,0,0
8122.,False,17,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 5), (5, 4), (6, 5), (7, 7)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,10,0,0,0,0,0
8123.,False,17,3,5,False,False,[4],1,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 7], [5, 4, 7], [6, 4, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 1), (3, 3), (4, 5), (5, 5), (6, 6), (7, 6)]","[[0, 1, 2, 3, 4, 5, 7, 6]]",2.0,0,"[0, 1, 2, 3, 4, 5, 6, 6]",7,10,0,0,0,0,0
8124.,False,17,3,5,False,False,[],0,"[[5, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 2), (4, 5), (5, 5), (6, 6), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,10,0,0,0,0,0
8125.,False,17,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 2, 7], [5, 4, 2, 7], [6, 4, 2, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,3,0,0,0,0
8126.,False,17,2,4,False,False,[],0,"[[3, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7, 0], [6, 4, 7], [5, 1, 7, 0], [6, 1, 7], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 5), (5, 4), (6, 6), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,2,0,0,0,0
8127.,False,17,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7, 0], [5, 1, 7], [6, 1, 7, 0], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 5), (5, 5), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,2,0,0,0,0
8128.,False,18,2,5,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 5), (5, 5), (6, 6), (7, 7)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,11,0,0,0,0,0
8129.,False,15,2,4,False,False,[],0,"[[5, 6, 0], [1, 7, 2, 6], [3, 7, 2, 6, 0], [4, 7, 2], [5, 7, 2, 6], [1, 4, 2, 6], [5, 4, 2, 6], [5, 1, 6]]","[(0, 3), (1, 4), (2, 3), (3, 2), (4, 4), (5, 5), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,3,4,1,0,0,0
812.,False,14,3,4,False,False,[6],1,"[[5, 7, 0], [6, 7, 0], [6, 3, 7], [5, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0]]","[(0, 3), (1, 3), (2, 2), (3, 2), (4, 1), (5, 5), (6, 6), (7, 6)]","[[1, 0, 2, 3, 4, 5, 6, 7]]",2.0,0,"[0, 0, 2, 3, 4, 5, 6, 7]",7,7,0,0,0,0,0
8130.,False,16,2,4,False,False,[],0,"[[5, 6, 0], [1, 7, 6], [2, 7, 6], [3, 7, 6, 0], [5, 7, 6], [1, 4, 7], [2, 4, 7], [5, 4, 7], [5, 1, 6]]","[(0, 3), (1, 4), (2, 3), (3, 2), (4, 4), (5, 5), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,1,0,0,0,0
8131.,False,15,3,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [6, 2, 7], [5, 4, 2, 7], [5, 1, 4], [6, 1, 4, 2], [5, 6, 0]]","[(0, 4), (1, 3), (2, 3), (3, 2), (4, 3), (5, 5), (6, 5), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,6,2,0,0,0,0
8132.,False,15,3,3,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [2, 4, 7], [5, 4, 7], [5, 1, 4], [6, 1, 4, 7, 0], [6, 2, 7, 0], [5, 6, 0]]","[(0, 4), (1, 3), (2, 3), (3, 2), (4, 4), (5, 5), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,6,1,1,0,0,0
8133.,False,16,3,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [2, 4, 7], [5, 4, 7], [5, 1, 4], [6, 1, 4, 7], [6, 2, 7], [5, 6, 0]]","[(0, 4), (1, 3), (2, 3), (3, 2), (4, 4), (5, 5), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,1,0,0,0,0
8134.,False,15,3,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [5, 1, 7], [6, 1, 7], [5, 4, 1], [6, 2, 4, 1], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 2), (4, 3), (5, 5), (6, 5), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,1,0,0,0,0
8135.,False,15,3,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [1, 4, 7], [5, 4, 7], [6, 2, 4, 7, 0], [5, 1, 7], [6, 1, 7, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 2), (4, 4), (5, 5), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,6,1,1,0,0,0
8136.,False,16,3,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 7], [5, 4, 7], [6, 2, 4, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 2), (4, 4), (5, 5), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,1,0,0,0,0
8137.,False,15,3,4,False,False,[0],1,"[[5, 7, 0], [6, 7, 0], [6, 2, 7], [1, 4, 2, 7], [5, 4, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 1), (4, 3), (5, 5), (6, 5), (7, 5)]","[[0, 1, 2, 3, 4, 5, 7, 6]]",2.0,0,"[0, 1, 2, 3, 4, 5, 6, 6]",7,6,2,0,0,0,0
8138.,False,15,3,4,False,False,[0],1,"[[5, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 1), (4, 4), (5, 5), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,6,2,0,0,0,0
8139.,False,16,3,4,False,False,[0],1,"[[5, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 1), (4, 4), (5, 5), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,9,0,0,0,0,0
813.,False,13,2,3,False,False,[],0,"[[6, 4, 7, 0], [6, 3, 7, 0], [5, 2, 7, 0], [5, 1, 7, 0], [6, 1, 7, 0], [5, 6, 0]]","[(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 4), (6, 5), (7, 5)]","[[1, 0, 2, 3, 4, 5, 6, 7], [0, 1, 2, 4, 3, 5, 6, 7]]",4.0,0,"[0, 0, 2, 3, 3, 5, 6, 7]",6,1,5,0,0,0,0
8140.,False,15,3,3,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 2, 7, 0], [1, 4, 2, 7], [5, 4, 2, 7], [5, 1, 7], [6, 1, 7, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 2), (4, 3), (5, 5), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,4,4,0,0,0,0
8141.,False,16,3,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [6, 2, 7], [1, 4, 2, 7], [5, 4, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 2), (4, 3), (5, 5), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,2,0,0,0,0
8142.,False,15,2,3,False,False,[],0,"[[3, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7, 0], [6, 2, 7, 0], [5, 1, 7, 0], [6, 1, 7, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 2), (4, 4), (5, 4), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,4,4,0,0,0,0
8143.,False,16,2,3,False,False,[],0,"[[3, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7, 0], [6, 2, 7], [5, 1, 7, 0], [6, 1, 7], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 2), (4, 4), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,2,0,0,0,0
8144.,False,16,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 2), (4, 4), (5, 5), (6, 4), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,2,0,0,0,0
8145.,False,17,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 2), (4, 4), (5, 5), (6, 5), (7, 7)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,10,0,0,0,0,0
8146.,False,17,3,5,False,False,[0],1,"[[5, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7], [6, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 1), (4, 5), (5, 5), (6, 6), (7, 6)]","[[0, 1, 2, 3, 4, 5, 7, 6]]",2.0,0,"[0, 1, 2, 3, 4, 5, 6, 6]",7,10,0,0,0,0,0
8147.,False,17,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7, 0], [6, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 2), (4, 5), (5, 5), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,3,0,0,0,0
8148.,False,18,2,5,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [6, 4, 7], [6, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0]]","[(0, 4), (1, 4), (2, 3), (3, 2), (4, 5), (5, 5), (6, 6), (7, 7)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,11,0,0,0,0,0
8149.,False,14,2,3,False,False,[],0,"[[3, 6, 0], [3, 7, 2, 6], [4, 7, 2], [5, 7, 2, 6, 0], [1, 4, 2, 6], [5, 4, 2, 6, 0], [5, 1, 6, 0]]","[(0, 3), (1, 3), (2, 3), (3, 3), (4, 4), (5, 4), (6, 4), (7, 4)]","[[3, 2, 1, 0, 4, 7, 6, 5]]",2.0,0,"[0, 1, 1, 0, 4, 5, 6, 5]",5,2,3,2,0,0,0
814.,False,14,2,3,False,False,[],0,"[[6, 7, 0], [6, 4, 7], [6, 3, 7], [5, 2, 7, 0], [5, 1, 7, 0], [6, 1, 7], [5, 6, 0]]","[(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 4), (6, 6), (7, 6)]","[[1, 0, 2, 3, 4, 5, 6, 7], [0, 1, 2, 4, 3, 5, 6, 7]]",4.0,0,"[0, 0, 2, 3, 3, 5, 6, 7]",6,5,2,0,0,0,0
8150.,False,15,2,4,False,False,[],0,"[[3, 6, 0], [1, 7, 2, 6], [3, 7, 2, 6], [4, 7, 2], [5, 7, 2, 6, 0], [1, 4, 2, 6], [5, 4, 2, 6, 0], [5, 1, 6, 0]]","[(0, 3), (1, 4), (2, 3), (3, 3), (4, 4), (5, 4), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,2,4,2,0,0,0
8151.,False,16,2,4,False,False,[],0,"[[3, 6, 0], [1, 7, 6], [2, 7, 6], [3, 7, 6], [5, 7, 6, 0], [1, 4, 7], [2, 4, 7], [5, 4, 7], [5, 1, 6, 0]]","[(0, 3), (1, 4), (2, 3), (3, 3), (4, 4), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,2,0,0,0,0
8152.,False,15,2,3,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [2, 4, 7], [5, 4, 7], [5, 1, 4], [6, 1, 4, 7, 0], [6, 2, 7, 0], [3, 6, 0]]","[(0, 4), (1, 3), (2, 3), (3, 3), (4, 4), (5, 4), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,6,1,1,0,0,0
8153.,False,16,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [2, 4, 7], [5, 4, 7], [5, 1, 4], [6, 1, 4, 7], [6, 2, 7], [3, 6, 0]]","[(0, 4), (1, 3), (2, 3), (3, 3), (4, 4), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,1,0,0,0,0
8154.,False,14,3,4,False,True,[],0,"[[5, 7, 0], [1, 4, 7], [5, 4, 7], [6, 2, 4, 7, 0], [5, 1, 7], [6, 1, 7, 0], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 2), (4, 4), (5, 4), (6, 4), (7, 4)]","[[0, 1, 2, 3, 4, 7, 6, 5]]",2.0,0,"[0, 1, 2, 3, 4, 5, 6, 5]",7,5,1,1,0,0,0
8155.,False,15,3,4,False,False,[],0,"[[5, 7, 0], [6, 7, 0], [1, 4, 7], [5, 4, 7], [6, 2, 4, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,1,0,0,0,0
8156.,False,15,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [1, 4, 7], [5, 4, 7], [6, 2, 4, 7, 0], [5, 1, 7], [6, 1, 7, 0], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 4), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,6,1,1,0,0,0
8157.,False,16,2,4,False,False,[],0,"[[3, 7, 0], [5, 7, 0], [6, 7, 0], [1, 4, 7], [5, 4, 7], [6, 2, 4, 7], [5, 1, 7], [6, 1, 7], [3, 6, 0]]","[(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,1,0,0,0,0
