graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str,
118, False ,7,3,3, False , False ," [6, 0] ",2," [[4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 4, 4, 6] ",4,1,0,0,0,0,"
"
119, False ,8,3,3, False , False , [6] ,1," [[4, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 3), (5, 2), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 0, 5, 6] ",4,2,0,0,0,0,"
"
120, False ,9,2,4, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",36," [0, 1, 1, 1, 0, 0, 6] ",3,3,0,0,0,0,"
"
123, True ,6,5,2, False , False ," [6, 1, 5, 0] ",4, [] ," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 1), (5, 2), (6, 3)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,0,0,0,0,0,"
"
124, False ,7,3,2, False , False , [6] ,1," [[4, 6, 1, 5, 0]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 2), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [5, 4, 2, 3, 1, 0, 6]] ",4," [0, 1, 2, 2, 1, 0, 6] ",4,0,0,1,0,0,"
"
126, False ,7,3,3, False , False ," [5, 6, 0] ",3," [[5, 6, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 1), (5, 3), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [5, 4, 2, 3, 1, 0, 6]] ",4," [0, 1, 2, 2, 1, 0, 6] ",4,1,0,0,0,0,"
"
127, False ,7,4,3, False , False ," [6, 5, 0] ",3," [[4, 6, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,0,0,0,0,"
"
135, True ,7,3,2, False , False ," [6, 0] ",2," [[5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,0,1,0,0,0,"
"
136, False ,8,3,3, False , False ," [6, 0] ",2," [[5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 3), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,2,0,0,0,0,"
"
137, False ,8,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 2), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,1,0,0,0,"
"
138, False ,9,2,3, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 6)] "," [[0, 1, 3, 2, 4, 5, 6], [5, 4, 2, 3, 1, 0, 6]] ",4," [0, 1, 2, 2, 1, 0, 6] ",4,3,0,0,0,0,"
"
140, False ,8,4,3, False , False ," [5, 6] ",2," [[4, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 4)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 1, 2, 2, 0, 5, 6] ",5,2,0,0,0,0,"
"
141, False ,9,3,4, False , False ," [5, 6] ",2," [[4, 6, 0], [5, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 3), (5, 4), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 1, 2, 2, 0, 5, 6] ",5,3,0,0,0,0,"
"
145, False ,8,3,3, False , False , [6] ,1," [[5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,1,0,0,0,"
"
146, False ,9,3,3, False , False , [6] ,1," [[5, 6, 0], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 4), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,3,0,0,0,0,"
"
147, False ,9,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 3), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 1, 2, 2, 0, 5, 6] ",5,2,1,0,0,0,"
"
148, False ,10,2,4, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 4), (6, 6)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 1, 2, 2, 0, 5, 6] ",5,4,0,0,0,0,"
"
149, False ,7,4,2, False , False ," [5, 6] ",2," [[4, 6, 1, 5, 0]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 3)] "," [[4, 1, 3, 2, 0, 6, 5]] ",2," [0, 1, 2, 2, 0, 5, 5] ",4,0,0,1,0,0,"
"
150, False ,8,3,3, False , False ," [5, 6] ",2," [[1, 6, 5], [4, 6, 5, 0]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 2), (5, 4), (6, 4)] "," [[4, 1, 3, 2, 0, 6, 5]] ",2," [0, 1, 2, 2, 0, 5, 5] ",4,1,1,0,0,0,"
"
153, False ,8,3,2, False , False , [6] ,1," [[1, 6, 2, 5], [4, 6, 2, 5, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 3), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,0,1,1,0,0,"
"
154, False ,9,3,3, False , False , [6] ,1," [[1, 6, 5], [2, 6, 5], [4, 6, 5, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 4), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,2,1,0,0,0,"
"
155, False ,8,3,3, False , False ," [6, 5] ",2," [[4, 6, 0], [5, 6, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 2), (5, 4), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,2,0,0,0,0,"
"
157, False ,8,3,3, False , False ," [6, 5, 0] ",3," [[5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 4), (6, 4)] "," [[0, 1, 3, 2, 4, 6, 5]] ",2," [0, 1, 2, 2, 4, 5, 5] ",5,2,0,0,0,0,"
"
158, False ,8,4,3, False , False ," [5, 6] ",2," [[4, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,1,0,0,0,"
"
159, False ,9,3,3, False , False ," [5, 6] ",2," [[4, 6, 0], [5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,0,0,0,"
"
163, True ,8,3,2, False , False ," [6, 0] ",2," [[5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 3), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,0,2,0,0,0,"
"
164, False ,9,3,3, False , False ," [6, 0] ",2," [[5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 4), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,3,0,0,0,0,"
"
165, False ,9,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 3), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,1,2,0,0,0,"
"
166, False ,10,2,3, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 4), (6, 6)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,4,0,0,0,0,"
"
167, False ,9,4,3, False , False ," [6, 5] ",2," [[4, 6, 0], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 4), (6, 4)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 6, 5]] ",4," [0, 1, 2, 2, 0, 5, 5] ",4,2,1,0,0,0,"
"
168, False ,10,3,4, False , False ," [6, 5] ",2," [[4, 6, 0], [5, 6, 0], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 5), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 6, 5]] ",4," [0, 1, 2, 2, 0, 5, 5] ",4,4,0,0,0,0,"
"
171, False ,10,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 3), (5, 4), (6, 5)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 0, 5, 6] ",5,2,2,0,0,0,"
"
172, False ,11,2,4, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 3), (5, 5), (6, 6)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 0, 5, 6] ",5,5,0,0,0,0,"
"
173, False ,9,2,2, False , True , [] ,0," [[1, 6, 3, 5], [2, 6, 3, 5], [4, 6, 3, 5, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6], [4, 1, 2, 3, 0, 6, 5]] ",12," [0, 1, 1, 1, 0, 5, 5] ",3,0,2,1,0,0,"
"
174, False ,10,2,3, False , False , [] ,0," [[1, 6, 5], [2, 6, 5], [3, 6, 5], [4, 6, 5, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 5), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6], [4, 1, 2, 3, 0, 6, 5]] ",12," [0, 1, 1, 1, 0, 5, 5] ",3,3,1,0,0,0,"
"
175, False ,9,3,3, False , False , [5] ,1," [[4, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 4), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,1,2,0,0,0,"
"
176, False ,10,3,3, False , False , [5] ,1," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 5), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,4,0,0,0,0,"
"
177, True ,9,3,2, False , False , [0] ,1," [[5, 3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 4, 5, 5] ",4,0,3,0,0,0,"
"
178, False ,10,3,3, False , False , [0] ,1," [[5, 6, 0], [5, 3, 6], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",12," [0, 1, 1, 1, 4, 5, 5] ",4,4,0,0,0,0,"
"
179, False ,10,2,3, False , False , [] ,0," [[4, 6, 0], [5, 3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 5)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",6," [0, 1, 1, 1, 4, 5, 6] ",5,1,3,0,0,0,"
"
180, False ,11,2,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [5, 3, 6], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 5), (6, 6)] "," [[0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",6," [0, 1, 1, 1, 4, 5, 6] ",5,5,0,0,0,0,"
"
181, False ,11,2,3, False , False , [] ,0," [[4, 6, 0], [5, 3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",24," [0, 1, 1, 1, 0, 5, 5] ",3,2,3,0,0,0,"
"
182, False ,12,2,4, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [5, 3, 6], [5, 2, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 3), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [4, 1, 2, 3, 0, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",24," [0, 1, 1, 1, 0, 5, 5] ",3,6,0,0,0,0,"
"
183, True ,7,4,2, False , False ," [4, 6] ",2," [[2, 5, 3, 6]] "," [(0, 1), (1, 1), (2, 2), (3, 2), (4, 3), (5, 2), (6, 3)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 2, 4, 5, 6] ",5,0,1,0,0,0,"
"
184, False ,7,4,3, False , False ," [4, 5, 6] ",3," [[4, 6, 0]] "," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,0,0,0,0,"
"
185, False ,7,5,3, False , False ," [4, 5, 2, 6] ",4," [[4, 6, 0]] "," [(0, 2), (1, 1), (2, 2), (3, 1), (4, 3), (5, 2), (6, 3)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,0,0,0,0,"
"
186, False ,8,4,3, False , False ," [4, 5, 6] ",3," [[4, 6, 0], [2, 5, 6]] "," [(0, 2), (1, 1), (2, 2), (3, 1), (4, 3), (5, 3), (6, 4)] "," [[2, 3, 0, 1, 5, 4, 6]] ",2," [0, 1, 0, 1, 4, 4, 6] ",4,2,0,0,0,0,"
"
187, False ,8,4,3, False , False ," [4, 6] ",2," [[4, 6, 0], [2, 5, 3, 6]] "," [(0, 2), (1, 1), (2, 2), (3, 2), (4, 3), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,1,0,0,0,"
"
190, False ,8,3,3, False , False ," [5, 6] ",2," [[4, 6, 0], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 3), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 0, 2, 2, 4, 5, 6] ",5,2,0,0,0,0,"
"
191, True ,7,5,2, False , False ," [5, 2, 6] ",3," [[4, 1, 6, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 3)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,0,1,0,0,0,"
"
192, False ,8,4,3, False , False ," [5, 2, 6] ",3," [[4, 6, 0], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 3), (5, 2), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,2,0,0,0,0,"
"
193, False ,9,3,3, False , False ," [5, 6] ",2," [[4, 6, 0], [2, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 3), (5, 3), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,3,0,0,0,0,"
"
194, True ,8,4,2, False , True , [6] ,1," [[2, 5, 3, 6], [4, 1, 6, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6], [2, 3, 0, 1, 5, 4, 6]] ",8," [0, 0, 0, 0, 4, 4, 6] ",3,0,2,0,0,0,"
"
195, False ,9,3,3, False , False , [6] ,1," [[4, 6, 0], [2, 5, 3, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 3), (5, 2), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 0, 2, 2, 4, 5, 6] ",5,2,1,0,0,0,"
"
196, False ,10,2,3, False , False , [6] ,1," [[4, 6, 0], [2, 5, 6], [3, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 6)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6], [2, 3, 0, 1, 5, 4, 6]] ",8," [0, 0, 0, 0, 4, 4, 6] ",3,4,0,0,0,0,"
"
197, False ,9,3,3, False , False ," [4, 5] ",2," [[4, 6, 0], [2, 5, 6], [4, 5, 6]] "," [(0, 2), (1, 1), (2, 2), (3, 1), (4, 4), (5, 4), (6, 4)] "," [[2, 3, 0, 1, 5, 4, 6]] ",2," [0, 1, 0, 1, 4, 4, 6] ",4,3,0,0,0,0,"
"
198, False ,9,3,3, False , False , [4] ,1," [[4, 6, 0], [2, 5, 3, 6], [4, 5, 3, 6]] "," [(0, 2), (1, 1), (2, 2), (3, 2), (4, 4), (5, 3), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6]] ",2," [0, 1, 2, 2, 4, 5, 6] ",6,1,2,0,0,0,"
"
199, False ,9,3,3, False , False , [5] ,1," [[4, 6, 0], [4, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 6, 5, 4], [1, 0, 2, 3, 4, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",8," [0, 0, 2, 2, 4, 5, 4] ",4,3,0,0,0,0,"
"
19, True ,6,3,2, False , False ," [6, 0] ",2, [] ," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 5)] "," [[0, 1, 2, 4, 3, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",24," [0, 1, 1, 1, 1, 5, 6] ",4,0,0,0,0,0,"
"
200, False ,9,3,3, False , False , [5] ,1," [[4, 6, 0], [4, 5, 2, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 4), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,2,1,0,0,0,"
"
201, False ,10,3,3, False , False , [5] ,1," [[4, 6, 0], [2, 5, 6], [4, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 4), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,4,0,0,0,0,"
"
202, False ,9,2,2, False , False , [] ,0," [[2, 5, 3, 6], [4, 5, 3, 6, 0], [4, 1, 6, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 4)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6], [2, 3, 0, 1, 5, 4, 6]] ",8," [0, 0, 0, 0, 4, 4, 6] ",3,0,2,1,0,0,"
"
203, False ,10,2,3, False , False , [] ,0," [[4, 6, 0], [2, 5, 3, 6], [4, 5, 3, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 4), (5, 3), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 3, 2, 4, 5, 6]] ",4," [0, 0, 2, 2, 4, 5, 6] ",5,2,2,0,0,0,"
"
204, False ,11,2,3, False , True , [] ,0," [[4, 6, 0], [2, 5, 6], [3, 5, 6], [4, 5, 6], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 6)] "," [[0, 1, 3, 2, 4, 5, 6], [1, 0, 2, 3, 4, 5, 6], [2, 3, 0, 1, 5, 4, 6]] ",8," [0, 0, 0, 0, 4, 4, 6] ",3,5,0,0,0,0,"
"
205, True ,7,4,2, False , False ," [4, 6, 5] ",3," [[4, 6, 5, 0]] "," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3)] "," [[0, 2, 1, 3, 5, 4, 6]] ",2," [0, 1, 1, 3, 4, 4, 6] ",5,0,1,0,0,0,"
"
206, False ,7,3,2, False , False ," [4, 6] ",2," [[4, 6, 2, 5, 0]] "," [(0, 2), (1, 1), (2, 2), (3, 1), (4, 3), (5, 2), (6, 3)] "," [[2, 3, 0, 1, 6, 5, 4]] ",2," [0, 1, 0, 1, 4, 5, 4] ",4,0,0,1,0,0,"
"
208, False ,8,3,3, False , False ," [6, 5] ",2," [[4, 6, 5, 0], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 3), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,1,0,0,0,"
"
20, False ,7,2,3, False , False , [6] ,1," [[5, 6, 0]] "," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 2), (6, 6)] "," [[5, 1, 2, 3, 4, 0, 6], [0, 1, 2, 4, 3, 5, 6], [0, 1, 3, 2, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",48," [0, 1, 1, 1, 1, 0, 6] ",3,1,0,0,0,0,"
"
212, True ,7,4,2, False , False , [6] ,1," [[4, 1, 6, 2, 5, 0]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 3)] "," [[0, 2, 1, 3, 5, 4, 6]] ",2," [0, 1, 1, 3, 4, 4, 6] ",5,0,0,0,1,0,"
"
213, False ,8,3,3, False , False , [6] ,1," [[4, 6, 2, 5, 0], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 3), (5, 2), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,0,1,0,0,"
"
214, False ,9,3,3, False , False , [6] ,1," [[2, 6, 5], [4, 6, 5, 0], [4, 1, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 1), (4, 3), (5, 3), (6, 5)] "," [[0, 2, 1, 3, 5, 4, 6]] ",2," [0, 1, 1, 3, 4, 4, 6] ",5,2,1,0,0,0,"
"
216, False ,8,4,3, False , False ," [4, 6, 5] ",3," [[4, 6, 0], [5, 6, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 1), (4, 3), (5, 3), (6, 4)] "," [[0, 2, 1, 3, 5, 4, 6]] ",2," [0, 1, 1, 3, 4, 4, 6] ",5,2,0,0,0,0,"
"
218, False ,8,3,3, False , False ," [4, 6] ",2," [[4, 6, 0], [5, 2, 6, 0]] "," [(0, 3), (1, 1), (2, 2), (3, 1), (4, 3), (5, 2), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,1,0,0,0,"
"
220, False ,8,4,3, False , False ," [6, 5, 0] ",3," [[4, 6, 0], [4, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 2), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,0,0,0,0,"
"
221, False ,9,3,3, False , False ," [6, 5] ",2," [[4, 6, 0], [5, 6, 0], [4, 1, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 3), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,0,0,0,"
"
225, True ,8,3,2, False , False , [6] ,1," [[5, 2, 6, 0], [4, 1, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 4)] "," [[0, 2, 1, 3, 5, 4, 6]] ",2," [0, 1, 1, 3, 4, 4, 6] ",5,0,2,0,0,0,"
"
226, False ,9,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 2, 6, 0], [4, 1, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 3), (5, 2), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,1,0,0,0,"
"
